time,open,high,low,close,volume
2026-05-26 11:45:00,4547.84,4551.7,4544.35,4544.77,1620
2026-05-26 11:50:00,4544.76,4546.18,4539.18,4541.99,1902
2026-05-26 11:55:00,4541.93,4550.04,4541.93,4549.17,1663
2026-05-26 12:00:00,4549.47,4550.3,4542.1,4542.26,3344
2026-05-26 12:05:00,4542.27,4547.38,4542.05,4545.58,2273
2026-05-26 12:10:00,4545.59,4549.23,4545.59,4548.62,2397
2026-05-26 12:15:00,4548.58,4549.11,4545.63,4546.83,1711
2026-05-26 12:20:00,4546.82,4548.05,4541.78,4543.98,1962
2026-05-26 12:25:00,4543.96,4546.39,4542.89,4543.83,1723
2026-05-26 12:30:00,4543.8,4544.36,4537.3,4538.92,2728
2026-05-26 12:35:00,4538.93,4539.37,4527.45,4530.05,2758
2026-05-26 12:40:00,4529.99,4532.94,4528.03,4532.23,3417
2026-05-26 12:45:00,4532.25,4535.24,4531.2,4533.28,2248
2026-05-26 12:50:00,4533.33,4536.26,4530.87,4534.78,1880
2026-05-26 12:55:00,4534.8,4537.3,4534.6,4536.85,1587
2026-05-26 13:00:00,4536.82,4537.87,4535.3,4536.6,1578
2026-05-26 13:05:00,4536.55,4538.9,4535.5,4538.57,1269
2026-05-26 13:10:00,4538.55,4539.5,4537.05,4538.6,1066
2026-05-26 13:15:00,4538.61,4539,4536.57,4538.33,821
2026-05-26 13:20:00,4538.23,4538.5,4536.55,4538.2,877
2026-05-26 13:25:00,4538.16,4538.82,4536.23,4536.71,866
2026-05-26 13:30:00,4536.84,4537.13,4533.53,4534.65,1561
2026-05-26 13:35:00,4534.63,4538.58,4534.17,4537.43,1222
2026-05-26 13:40:00,4537.45,4538.58,4533.55,4533.98,1169
2026-05-26 13:45:00,4534,4534.1,4531.3,4532.47,1194
2026-05-26 13:50:00,4532.45,4533.63,4530.04,4532.37,1113
2026-05-26 13:55:00,4532.41,4534.78,4532.32,4532.37,869
2026-05-26 14:00:00,4532.34,4536.49,4532.07,4533.64,965
2026-05-26 14:05:00,4533.5,4536.53,4533.47,4535.57,888
2026-05-26 14:10:00,4535.58,4538.4,4534.74,4537.11,950
2026-05-26 14:15:00,4537.1,4538.97,4536.55,4538.48,922
2026-05-26 14:20:00,4538.49,4543.73,4538.13,4541.81,1186
2026-05-26 14:25:00,4541.8,4543.2,4541.11,4542.21,886
2026-05-26 14:30:00,4542.25,4544.4,4541.73,4544.4,777
2026-05-26 14:35:00,4544.35,4545.48,4542.92,4543.21,683
2026-05-26 14:40:00,4543.22,4544.17,4540.96,4541.43,723
2026-05-26 14:45:00,4541.39,4542.63,4540.78,4541.75,464
2026-05-26 14:50:00,4541.8,4543.85,4541.5,4542.72,548
2026-05-26 14:55:00,4542.85,4543.17,4541.36,4542.45,390
2026-05-26 15:00:00,4542.43,4543.13,4540.29,4540.31,458
2026-05-26 15:05:00,4540.3,4540.72,4538.85,4539.22,571
2026-05-26 15:10:00,4539.19,4539.88,4535.99,4536.92,897
2026-05-26 15:15:00,4537,4539.5,4536.37,4538.17,668
2026-05-26 15:20:00,4538.18,4538.55,4535.07,4535.4,408
2026-05-26 15:25:00,4535.39,4535.41,4532.37,4532.37,669
2026-05-26 15:30:00,4532.35,4533.21,4529.56,4530.15,1085
2026-05-26 15:35:00,4530.14,4530.68,4525.71,4527.87,1012
2026-05-26 15:40:00,4527.86,4529.18,4525.08,4526.23,927
2026-05-26 15:45:00,4526.2,4527.88,4524.58,4527.64,1534
2026-05-26 15:50:00,4527.58,4529.16,4526.23,4527.52,957
2026-05-26 15:55:00,4527.54,4527.72,4523.31,4525.49,1216
2026-05-26 16:00:00,4525.44,4529.45,4522.96,4528.83,1736
2026-05-26 16:05:00,4528.81,4530.52,4526.2,4530.44,935
2026-05-26 16:10:00,4530.41,4531.61,4528.96,4529.32,967
2026-05-26 16:15:00,4529.11,4531.21,4528.84,4529.19,772
2026-05-26 16:20:00,4529.18,4531.2,4528.79,4529.89,699
2026-05-26 16:25:00,4529.9,4531.4,4528.64,4531.23,654
2026-05-26 16:30:00,4531.09,4534,4530.27,4533.55,1620
2026-05-26 16:35:00,4533.56,4535.22,4532.35,4532.6,1777
2026-05-26 16:40:00,4532.62,4533.06,4527.84,4529.72,2258
2026-05-26 16:45:00,4529.7,4529.89,4526.41,4527.91,1831
2026-05-26 16:50:00,4527.89,4528.26,4523.46,4527,2522
2026-05-26 16:55:00,4526.94,4528.69,4524.83,4527.22,1498
2026-05-26 17:00:00,4527.15,4531.4,4526.88,4530.89,1785
2026-05-26 17:05:00,4530.87,4532.26,4530.05,4530.83,1817
2026-05-26 17:10:00,4530.85,4532.7,4528.82,4531.54,1741
2026-05-26 17:15:00,4531.59,4532.13,4529.05,4530.74,1187
2026-05-26 17:20:00,4530.77,4534.64,4530.14,4534.08,1248
2026-05-26 17:25:00,4534.13,4536.14,4528.29,4530.12,1756
2026-05-26 17:30:00,4530.1,4531.44,4528.56,4530.64,1483
2026-05-26 17:35:00,4530.62,4533.44,4530.62,4531.68,1396
2026-05-26 17:40:00,4531.67,4533.92,4531.32,4533.85,1729
2026-05-26 17:45:00,4533.89,4534.05,4528.52,4529.51,1668
2026-05-26 17:50:00,4529.43,4531.45,4528.35,4531.32,1472
2026-05-26 17:55:00,4531.13,4533.41,4530.36,4530.85,1151
2026-05-26 18:00:00,4531.09,4533.51,4529.25,4531.53,2152
2026-05-26 18:05:00,4531.52,4534.03,4527.6,4527.64,2247
2026-05-26 18:10:00,4527.52,4530.45,4525.86,4528.51,1932
2026-05-26 18:15:00,4528.5,4528.53,4521.98,4526.79,2156
2026-05-26 18:20:00,4526.83,4530.27,4525.04,4530.05,1444
2026-05-26 18:25:00,4530.06,4531.11,4528.72,4529.64,1295
2026-05-26 18:30:00,4529.72,4529.77,4523.11,4525.94,2027
2026-05-26 18:35:00,4525.9,4526.28,4521.63,4523.26,1761
2026-05-26 18:40:00,4523.23,4527.51,4521.97,4526.53,1358
2026-05-26 18:45:00,4526.52,4533.37,4525.12,4533.37,1492
2026-05-26 18:50:00,4533.05,4535.49,4531.37,4531.59,1623
2026-05-26 18:55:00,4531.57,4539.1,4531.57,4538.22,2190
2026-05-26 19:00:00,4538.32,4538.91,4535.16,4535.65,2202
2026-05-26 19:05:00,4535.66,4535.96,4532.64,4533.01,1484
2026-05-26 19:10:00,4533,4533.55,4526.98,4527.69,1203
2026-05-26 19:15:00,4527.7,4530.06,4527.52,4529.68,1042
2026-05-26 19:20:00,4529.73,4529.92,4526.12,4527.07,980
2026-05-26 19:25:00,4527.05,4528.03,4520.4,4522.15,1635
2026-05-26 19:30:00,4522.24,4523.27,4519.97,4521.36,1597
2026-05-26 19:35:00,4521.34,4523.67,4520.39,4522.37,1236
2026-05-26 19:40:00,4522.44,4526.44,4521.85,4525.5,1272
2026-05-26 19:45:00,4525.49,4527.51,4521.33,4522.2,1294
2026-05-26 19:50:00,4522.19,4525.24,4520.28,4524.16,1058
2026-05-26 19:55:00,4524.28,4524.39,4522.15,4523.78,1030
2026-05-26 20:00:00,4523.8,4524.53,4522.46,4524.43,1193
2026-05-26 20:05:00,4524.49,4524.95,4522.26,4523.57,1016
2026-05-26 20:10:00,4523.52,4523.77,4519.19,4520.37,868
2026-05-26 20:15:00,4520.35,4525.55,4518.23,4524.58,1735
2026-05-26 20:20:00,4524.62,4525.52,4520.75,4522.23,1961
2026-05-26 20:25:00,4522.22,4526.48,4521.65,4524.8,1497
2026-05-26 20:30:00,4524.81,4525.31,4516.81,4518.19,2046
2026-05-26 20:35:00,4518.21,4518.83,4515.83,4516.6,1175
2026-05-26 20:40:00,4516.61,4517.02,4512.07,4513.28,1678
2026-05-26 20:45:00,4513.25,4519.08,4513.11,4518.83,1449
2026-05-26 20:50:00,4518.86,4519.45,4516.83,4519,1018
2026-05-26 20:55:00,4519.02,4523.53,4517.45,4522.54,1354
2026-05-26 21:00:00,4522.55,4523.3,4519.54,4519.7,1365
2026-05-26 21:05:00,4519.73,4525.49,4519.32,4525.43,1046
2026-05-26 21:10:00,4525.55,4532.16,4525.17,4529.44,1880
2026-05-26 21:15:00,4529.49,4533.03,4527.37,4528.01,1464
2026-05-26 21:20:00,4528,4532.5,4527.53,4531.51,1053
2026-05-26 21:25:00,4531.5,4535.41,4531.47,4533.27,1311
2026-05-26 21:30:00,4533.28,4538.83,4533.28,4538.78,2023
2026-05-26 21:35:00,4538.49,4538.72,4533.67,4534.07,1600
2026-05-26 21:40:00,4534.14,4534.98,4531.29,4533.09,1598
2026-05-26 21:45:00,4533.11,4537.61,4533.07,4537.53,1624
2026-05-26 21:50:00,4537.54,4540.57,4534.22,4534.73,2083
2026-05-26 21:55:00,4534.74,4535.23,4533.59,4534.26,934
2026-05-26 22:00:00,4534.3,4536.22,4532.72,4535.98,1103
2026-05-26 22:05:00,4535.99,4536.4,4533.86,4535.12,1026
2026-05-26 22:10:00,4535.11,4535.97,4531.64,4531.66,983
2026-05-26 22:15:00,4531.74,4532.67,4529.79,4529.89,1443
2026-05-26 22:20:00,4529.9,4530.31,4525.22,4525.61,1846
2026-05-26 22:25:00,4525.59,4526.04,4522.61,4523.52,1765
2026-05-26 22:30:00,4523.6,4523.81,4517.17,4519.34,2757
2026-05-26 22:35:00,4519.29,4519.67,4506.69,4510.83,4284
2026-05-26 22:40:00,4510.8,4513.05,4504.09,4510.08,2968
2026-05-26 22:45:00,4510.07,4515.59,4508.31,4512.56,1806
2026-05-26 22:50:00,4512.52,4515.71,4510.54,4511.66,1839
2026-05-26 22:55:00,4511.65,4511.78,4503.33,4507.16,2249
2026-05-26 23:00:00,4507.15,4510.19,4504.42,4508.33,2014
2026-05-26 23:05:00,4508.31,4512.13,4506.15,4510.45,2588
2026-05-26 23:10:00,4510.44,4512.08,4507.48,4510.41,1769
2026-05-26 23:15:00,4510.4,4515.98,4509.62,4512.13,1807
2026-05-26 23:20:00,4512.11,4512.85,4507.86,4509.57,1871
2026-05-26 23:25:00,4509.58,4511.54,4503.56,4506.13,1605
2026-05-26 23:30:00,4506.15,4510.46,4500.22,4510.29,2196
2026-05-26 23:35:00,4510.27,4510.27,4501.19,4502.32,1755
2026-05-26 23:40:00,4502.31,4512.04,4502.21,4511.99,1881
2026-05-26 23:45:00,4512,4521.16,4510.49,4519.77,2917
2026-05-26 23:50:00,4519.72,4523.35,4517.32,4522.32,2204
2026-05-26 23:55:00,4522.36,4523.61,4518.9,4520.24,1881
2026-05-27 00:00:00,4520.25,4526.21,4518.95,4523.4,2441
2026-05-27 00:05:00,4523.47,4523.73,4519.38,4522.6,1977
2026-05-27 00:10:00,4522.57,4522.68,4515.99,4518.27,2204
2026-05-27 00:15:00,4518.38,4521.71,4518.07,4520.08,1499
2026-05-27 00:20:00,4520.06,4527.09,4520.06,4526.08,2197
2026-05-27 00:25:00,4526.02,4527.52,4522.09,4522.26,1867
2026-05-27 00:30:00,4522.39,4527.92,4521.79,4522.46,3890
2026-05-27 00:35:00,4522.41,4528.64,4521.13,4524.44,3111
2026-05-27 00:40:00,4524.45,4531.28,4524.09,4527.25,2760
2026-05-27 00:45:00,4527.44,4529.21,4525.25,4525.74,3047
2026-05-27 00:50:00,4525.75,4526.2,4512.67,4515.87,5148
2026-05-27 00:55:00,4515.92,4517.83,4511.91,4513.85,2782
2026-05-27 01:00:00,4513.48,4517.92,4510.88,4517.28,3390
2026-05-27 01:05:00,4517.21,4520.34,4514.82,4515.4,2782
